ori9,fill_rows,n_rows,fill_mass,total_estimated,reported_2024,fill_sources,last_usable_year_before_2024,usable_rows_2024,agency_name_std,agency_type_norm,population_latest_nibrs,county_fips,place_fips,county_fips_source,years_since_last_real_report,on_fbi_2024_roster
GA1460000,7,7,1034.8865583544666,1034.8865583544666,0.0,hist_median,2018.0,0.0,WALKER,sheriff,54150.0,295.0,99295.0,srs_agency_header,6.0,True
IL0165N00,7,7,1031.003327142986,1031.003327142986,0.0,hist_median,2019.0,0.0,UPRR COOK COUNTY,special_jurisdiction,0.0,31.0,99031.0,srs_agency_header,5.0,True
FL0061700,7,7,1004.089637074566,1004.089637074566,0.0,hist_median,2020.0,0.0,LAUDERDALE LAKES,local_police,36784.0,11.0,39525.0,srs_agency_header,4.0,True
FL0060100,7,7,989.9317553264896,989.9317553264896,0.0,hist_median,2020.0,0.0,DANIA BEACH,local_police,32593.0,11.0,16335.0,srs_agency_header,4.0,True
FL0480500,7,7,973.7266388378384,973.7266388378384,0.0,hist_median,2020.0,0.0,WINTER GARDEN,local_police,48011.0,95.0,78250.0,srs_agency_header,4.0,True
IL0460200,7,7,937.9468751680348,937.9468751680348,0.0,hist_median,2020.0,0.0,KANKAKEE,local_police,26032.0,91.0,38934.0,srs_agency_header,4.0,True
FL0502700,7,7,848.0901935858063,848.0901935858063,0.0,hist_median,2020.0,0.0,PALM SPRINGS,local_police,27214.0,99.0,54450.0,srs_agency_header,4.0,True
FL0061100,7,7,832.2956735793246,832.2956735793246,0.0,hist_median,2020.0,0.0,COCONUT CREEK,local_police,62471.0,11.0,13275.0,srs_agency_header,4.0,True
GA0760000,7,7,811.6098346460184,811.6098346460184,0.0,hist_median,2018.0,0.0,HOUSTON,sheriff,56884.0,153.0,99153.0,srs_agency_header,6.0,True
FL0062300,7,7,790.013182680019,790.013182680019,0.0,hist_median,2020.0,0.0,NORTH LAUDERDALE,local_police,45052.0,11.0,49425.0,srs_agency_header,4.0,True
FL0062100,7,7,786.4031895802714,786.4031895802714,0.0,hist_median,2020.0,0.0,MARGATE,local_police,59449.0,11.0,43125.0,srs_agency_header,4.0,True
CA0072400,7,7,784.5468943034024,784.5468943034024,0.0,hist_median,2020.0,0.0,SAN RAMON,local_police,,13.0,68378.0,srs_agency_header,4.0,False
NM0160100,7,7,776.6422153834476,776.6422153834476,0.0,hist_median,2019.0,0.0,DEMING,local_police,15006.0,29.0,20270.0,srs_agency_header,5.0,True
IL0820700,7,7,745.3070985629436,745.3070985629436,0.0,hist_median,2019.0,0.0,EAST ST LOUIS,local_police,26630.0,163.0,22255.0,srs_agency_header,5.0,True
FL0030600,7,7,733.6375944452628,733.6375944452628,0.0,hist_median,2020.0,0.0,PANAMA CITY BEACH,local_police,19875.0,5.0,54725.0,srs_agency_header,4.0,True
CA0549900,7,7,720.9184576233268,720.9184576233268,0.0,hist_median,2020.0,0.0,HP TULARE COUNTY,state_law_enforcement,0.0,107.0,82954.0,srs_agency_header,4.0,False
IL0166600,7,7,711.5461969146961,711.5461969146961,0.0,hist_median,2020.0,0.0,MATTESON,local_police,19517.0,31.0,47540.0,srs_agency_header,4.0,True
NC0240000,7,7,709.1763296333131,709.1763296333131,0.0,hist_median,2018.0,0.0,COLUMBUS,sheriff,42332.0,47.0,99047.0,srs_agency_header,6.0,True
LA0010100,7,7,688.0908561609643,688.0908561609643,0.0,hist_median,2021.0,0.0,CROWLEY,local_police,12779.0,1.0,18650.0,srs_agency_header,3.0,True
IL0166700,7,7,685.710598820636,685.710598820636,0.0,hist_median,2020.0,0.0,MAYWOOD,local_police,23573.0,31.0,47774.0,srs_agency_header,4.0,True
PAPSP3400,7,7,679.2764945036516,679.2764945036516,0.0,hist_median,2021.0,0.0,STATE POLICE GREENSBURG,unknown,,129.0,,leaic_crosswalk,3.0,False
AL0010400,7,7,671.2592446245075,671.2592446245075,0.0,hist_median,2019.0,0.0,FAIRFIELD,local_police,10625.0,73.0,25120.0,srs_agency_header,5.0,True
IL0820300,7,7,656.806352545738,656.806352545738,0.0,hist_median,2020.0,0.0,CAHOKIA,local_police,14004.0,163.0,10370.0,srs_agency_header,4.0,False
FL0060000,7,7,654.7956340249351,654.7956340249351,0.0,hist_median,2020.0,0.0,BROWARD,sheriff,51365.0,11.0,99011.0,srs_agency_header,4.0,True
AZ0098900,7,7,642.99467576468,642.99467576468,0.0,hist_median,2021.0,0.0,WHITE MOUNTAIN APACHE TR,local_police,0.0,17.0,82530.0,srs_agency_header,3.0,True
GA0870100,7,7,628.910933508404,628.910933508404,0.0,hist_median,2021.0,0.0,DUBLIN,local_police,16111.0,175.0,24376.0,srs_agency_header,3.0,True
LA0400200,7,7,623.6460789769467,623.6460789769467,0.0,hist_median,2020.0,0.0,PINEVILLE,local_police,14415.0,79.0,60530.0,srs_agency_header,4.0,True
CA0199900,7,7,613.7261315361661,613.7261315361661,0.0,hist_median,2020.0,0.0,HP LOS ANGELES COUNTY,state_law_enforcement,0.0,37.0,44000.0,srs_agency_header,4.0,False
PAPSP5600,7,7,590.5324092894854,590.5324092894854,0.0,hist_median,2021.0,0.0,STATE POLICE MEDIA,unknown,,45.0,,leaic_crosswalk,3.0,False
MS0010100,7,7,586.7730170935774,586.7730170935774,0.0,hist_median,2020.0,0.0,NATCHEZ,local_police,14917.0,1.0,50440.0,srs_agency_header,4.0,True
MD307SP00,7,7,583.6178306735133,583.6178306735133,0.0,hist_median,2020.0,0.0,SP CECIL COUNTY,state_law_enforcement,0.0,15.0,99015.0,srs_agency_header,4.0,False
CA0150100,7,7,578.3832733173958,578.3832733173958,0.0,hist_median,2020.0,0.0,ARVIN,local_police,22149.0,29.0,2924.0,srs_agency_header,4.0,True
IL0166500,7,7,576.2261155882873,576.2261155882873,0.0,hist_median,2020.0,0.0,MARKHAM,local_police,12537.0,31.0,47007.0,srs_agency_header,4.0,True
CA0399900,7,7,572.6585136712456,572.6585136712456,0.0,hist_median,2020.0,0.0,HP SAN JOAQUIN COUNTY,state_law_enforcement,0.0,77.0,75000.0,srs_agency_header,4.0,False
PA0673200,7,7,534.6215376070114,534.6215376070114,0.0,hist_median,2020.0,0.0,YORK AREA REGIONAL,local_police,58111.0,133.0,99991.0,srs_agency_header,4.0,False
DCDI00400,7,7,509.3370694795413,509.3370694795413,0.0,hist_median,2020.0,0.0,US DOI BUREAU OF LAND M,unknown,,,,,4.0,False
PAPSP0200,7,7,496.65379451505703,496.65379451505703,0.0,hist_median,2021.0,0.0,STATE POLICE AVONDALE,unknown,,29.0,,leaic_crosswalk,3.0,False
LA0050000,7,7,487.9345827058549,487.9345827058549,0.0,hist_median,2018.0,0.0,AVOYELLES,sheriff,26182.0,9.0,99009.0,srs_agency_header,6.0,True
FL0502000,7,7,483.0084847758859,483.0084847758859,0.0,hist_median,2020.0,0.0,LANTANA,local_police,12825.0,99.0,39375.0,srs_agency_header,4.0,True
LA0320100,7,7,480.1560359384858,480.1560359384858,0.0,hist_median,2018.0,0.0,DENHAM SPRINGS,local_police,9791.0,63.0,20435.0,srs_agency_header,6.0,True
NY341SG00,7,7,478.89117414851296,478.89117414851296,0.0,hist_median,2020.0,0.0,SP RENSSELAER COUNTY,state_law_enforcement,0.0,83.0,99083.0,srs_agency_header,4.0,False
PAPSP4700,7,7,478.6155604693169,478.6155604693169,0.0,hist_median,2021.0,0.0,STATE POLICE LANCASTER,unknown,,71.0,,leaic_crosswalk,3.0,False
NC0070000,7,7,477.4343242135351,477.4343242135351,0.0,hist_median,2018.0,0.0,BEAUFORT,sheriff,34596.0,13.0,99013.0,srs_agency_header,6.0,True
FL0351000,7,7,469.562036508434,469.562036508434,0.0,hist_median,2020.0,0.0,MOUNT DORA,local_police,18228.0,69.0,47050.0,srs_agency_header,4.0,True
IA0070100,7,7,469.1179625289011,469.1179625289011,0.0,hist_median,2021.0,0.0,CEDAR FALLS,local_police,41901.0,13.0,11755.0,srs_agency_header,3.0,True
PAPSP1800,7,7,467.7641292870703,467.7641292870703,0.0,hist_median,2021.0,0.0,STATE POLICE NEWPORT,unknown,,99.0,,leaic_crosswalk,3.0,False
TX0940000,7,7,465.8694378361487,465.8694378361487,0.0,hist_median,2020.0,0.0,GUADALUPE,sheriff,52426.0,187.0,99187.0,srs_agency_header,4.0,True
FL0640300,7,7,464.9454823230621,464.9454823230621,0.0,hist_median,2020.0,0.0,NEW SMYRNA BEACH,local_police,33439.0,127.0,48625.0,srs_agency_header,4.0,True
CA0079900,7,7,464.5663806004999,464.5663806004999,0.0,hist_median,2020.0,0.0,HP CONTRA COSTA COUNTY,state_law_enforcement,0.0,13.0,99013.0,srs_agency_header,4.0,False
IL0164Z00,7,7,462.5089024666077,462.5089024666077,0.0,hist_median,2018.0,0.0,NORFLK STHRN RW COOK CO,special_jurisdiction,,31.0,99031.0,srs_agency_header,6.0,False
CA0449900,7,7,461.922436891902,461.922436891902,0.0,hist_median,2020.0,0.0,HP SANTA CRUZ COUNTY,state_law_enforcement,0.0,87.0,69112.0,srs_agency_header,4.0,False
FL0610000,7,7,444.81437041898835,444.81437041898835,0.0,hist_median,2020.0,0.0,SUWANNEE,sheriff,40645.0,121.0,99121.0,srs_agency_header,4.0,True
CA0249900,7,7,439.85833851169895,439.85833851169895,0.0,hist_median,2020.0,0.0,HP MERCED COUNTY,state_law_enforcement,0.0,47.0,46898.0,srs_agency_header,4.0,False
FL0350100,7,7,435.04907269997665,435.04907269997665,0.0,hist_median,2020.0,0.0,EUSTIS,local_police,24884.0,69.0,21350.0,srs_agency_header,4.0,True
MI5859000,7,7,431.53375147886703,431.53375147886703,0.0,hist_median,2019.0,0.0,MONROE,local_police,20266.0,115.0,55020.0,srs_agency_header,5.0,True
MA013BA00,7,7,426.6161163748879,426.6161163748879,0.0,hist_median,2019.0,0.0,MBTA SUFFOLK COUNTY,special_jurisdiction,,25.0,99025.0,srs_agency_header,5.0,False
NM0280100,7,7,418.6471406202201,418.6471406202201,0.0,hist_median,2018.0,0.0,SOCORRO,local_police,8363.0,53.0,73540.0,srs_agency_header,6.0,True
CA0280900,7,7,416.54976993519927,416.54976993519927,0.0,hist_median,2020.0,0.0,AMERICAN CANYON,local_police,20571.0,55.0,1640.0,srs_agency_header,4.0,False
CA0589900,7,7,413.5648178036728,413.5648178036728,0.0,hist_median,2020.0,0.0,HP YUBA COUNTY,state_law_enforcement,0.0,115.0,46170.0,srs_agency_header,4.0,False
FL0060900,7,7,404.57361811846727,404.57361811846727,0.0,hist_median,2020.0,0.0,WILTON MANORS,local_police,12948.0,11.0,78000.0,srs_agency_header,4.0,True
PAPSP8000,7,7,402.05838942376977,402.05838942376977,0.0,hist_median,2021.0,0.0,STATE POLICE SOMERSET,unknown,,111.0,,leaic_crosswalk,3.0,False
NM0190000,7,7,396.6017416464323,396.6017416464323,0.0,hist_median,2019.0,0.0,OTERO,sheriff,34945.0,35.0,99035.0,srs_agency_header,5.0,True
LA0500100,7,7,396.4539671412987,396.4539671412987,0.0,hist_median,2020.0,0.0,BREAUX BRIDGE,local_police,8349.0,99.0,9340.0,srs_agency_header,4.0,True
PAPSP0400,7,7,396.30100542036155,396.30100542036155,0.0,hist_median,2021.0,0.0,STATE POLICE BEDFORD,unknown,,9.0,,leaic_crosswalk,3.0,False
LA0490100,7,7,395.8267146598782,395.8267146598782,0.0,hist_median,2019.0,0.0,EUNICE,local_police,10073.0,97.0,24565.0,srs_agency_header,5.0,True
GA1510100,7,7,395.2905844321953,395.2905844321953,0.0,hist_median,2018.0,0.0,JESUP,local_police,10153.0,305.0,42268.0,srs_agency_header,6.0,True
MS0250000,7,7,393.9191826321427,393.9191826321427,0.0,hist_median,2020.0,0.0,HINDS,sheriff,31044.0,49.0,99049.0,srs_agency_header,4.0,True
MS0610000,7,7,386.35342557105577,386.35342557105577,0.0,hist_median,2020.0,0.0,RANKIN,sheriff,82887.0,121.0,99121.0,srs_agency_header,4.0,True
PAPSP9100,7,7,373.32684327846795,373.32684327846795,0.0,hist_median,2021.0,0.0,STATE POLICE PITTSBURGH,unknown,,125.0,,leaic_crosswalk,3.0,False
MSDI05000,7,7,362.8646614869059,362.8646614869059,0.0,hist_median,2019.0,0.0,CHOCTAW TRIBAL,local_police,0.0,99.0,56960.0,srs_agency_header,5.0,True
IL0167400,7,7,361.8882998817024,361.8882998817024,0.0,hist_median,2019.0,0.0,NORRIDGE,local_police,14786.0,31.0,53377.0,srs_agency_header,5.0,True
FL0130900,7,7,358.79308866718185,358.79308866718185,0.0,hist_median,2020.0,0.0,MIAMI SPRINGS,local_police,14508.0,86.0,45200.0,srs_agency_header,4.0,True
TX0010000,7,7,356.34630657163234,356.34630657163234,0.0,hist_median,2020.0,0.0,ANDERSON,sheriff,39080.0,1.0,99001.0,srs_agency_header,4.0,True
MD301SP00,7,7,353.30928455781725,353.30928455781725,0.0,hist_median,2020.0,0.0,SP ALLEGANY COUNTY,state_law_enforcement,40103.0,1.0,99001.0,srs_agency_header,4.0,False
FL0064100,7,7,346.08954247301693,346.08954247301693,0.0,hist_median,2020.0,0.0,WEST PARK,special_jurisdiction,,11.0,99011.0,srs_agency_header,4.0,False
PA0361200,7,7,342.5433564240548,342.5433564240548,0.0,hist_median,2019.0,0.0,LANCASTER TOWNSHIP,local_police,18697.0,71.0,41224.0,srs_agency_header,5.0,False
IN349SP00,7,7,340.78353079062003,340.78353079062003,0.0,hist_median,2019.0,0.0,SP MARION COUNTY,state_law_enforcement,0.0,97.0,99097.0,srs_agency_header,5.0,False
NV0021000,7,7,338.59379932908405,338.59379932908405,0.0,hist_median,2020.0,0.0,UNIVERSITY POLICE SERVIC,special_jurisdiction,0.0,3.0,40000.0,srs_agency_header,4.0,True
FL0050900,7,7,337.6193024462547,337.6193024462547,0.0,hist_median,2020.0,0.0,ROCKLEDGE,local_police,30060.0,9.0,61500.0,srs_agency_header,4.0,True
LA0200300,7,7,328.9762912026186,328.9762912026186,0.0,hist_median,2019.0,0.0,VILLE PLATTE,local_police,7130.0,39.0,78715.0,srs_agency_header,5.0,True
IL0161200,7,7,320.63514156987776,320.63514156987776,0.0,hist_median,2020.0,0.0,BROADVIEW,local_police,7961.0,31.0,8446.0,srs_agency_header,4.0,True
AL0500400,7,7,318.00858723495475,318.00858723495475,0.0,hist_median,2019.0,0.0,BOAZ,local_police,10455.0,95.0,7912.0,srs_agency_header,5.0,True
CA0129900,7,7,317.7470570781335,317.7470570781335,0.0,hist_median,2020.0,0.0,HP HUMBOLDT COUNTY,state_law_enforcement,0.0,23.0,99023.0,srs_agency_header,4.0,False
FL0640600,7,7,317.42368291369587,317.42368291369587,0.0,hist_median,2020.0,0.0,EDGEWATER,local_police,24403.0,127.0,19825.0,srs_agency_header,4.0,True
MS0420000,7,7,315.97240209718063,315.97240209718063,0.0,hist_median,2020.0,0.0,LEFLORE,sheriff,13228.0,83.0,99083.0,srs_agency_header,4.0,True
CA0509900,7,7,313.86591216385136,313.86591216385136,0.0,hist_median,2020.0,0.0,HP STANISLAUS COUNTY,state_law_enforcement,0.0,99.0,48354.0,srs_agency_header,4.0,False
FL0068800,7,7,309.95507470340283,309.95507470340283,0.0,hist_median,2020.0,0.0,WESTON,local_police,,11.0,76582.0,srs_agency_header,4.0,False
IL0161100,7,7,308.58665165632385,308.58665165632385,0.0,hist_median,2020.0,0.0,BRIDGEVIEW,local_police,16424.0,31.0,8225.0,srs_agency_header,4.0,True
LA0580100,7,7,307.9669392090462,307.9669392090462,0.0,hist_median,2020.0,0.0,LEESVILLE,local_police,5999.0,115.0,43010.0,srs_agency_header,4.0,True
PA0021400,7,7,306.7832663411751,306.7832663411751,0.0,hist_median,2020.0,0.0,MCKEES ROCKS,local_police,5929.0,3.0,46264.0,srs_agency_header,4.0,True
IN0520100,7,7,303.1558589026124,303.1558589026124,0.0,hist_median,2020.0,0.0,PERU,local_police,11146.0,103.0,59328.0,srs_agency_header,4.0,True
FL0061000,7,7,302.4081162465012,302.4081162465012,0.0,hist_median,2020.0,0.0,COOPER CITY,local_police,36896.0,11.0,14125.0,srs_agency_header,4.0,True
PAPSP7200,7,7,301.3734065232019,301.3734065232019,0.0,hist_median,2021.0,0.0,STATE POLICE READING,unknown,,11.0,,leaic_crosswalk,3.0,False
MS0380000,7,7,299.2282046643537,299.2282046643537,0.0,hist_median,2019.0,0.0,LAUDERDALE,sheriff,38054.0,75.0,99075.0,srs_agency_header,5.0,True
CA0279900,7,7,296.6676043376495,296.6676043376495,0.0,hist_median,2020.0,0.0,HP MONTEREY COUNTY,state_law_enforcement,0.0,53.0,48872.0,srs_agency_header,4.0,False
CA0459900,7,7,293.5857136657987,293.5857136657987,0.0,hist_median,2020.0,0.0,HP SHASTA COUNTY,state_law_enforcement,0.0,89.0,59920.0,srs_agency_header,4.0,False
FL0200100,7,7,287.2002145542572,287.2002145542572,0.0,hist_median,2019.0,0.0,QUINCY,local_police,7986.0,39.0,59325.0,srs_agency_header,5.0,True
NM0160000,7,7,286.64105809218535,286.64105809218535,0.0,hist_median,2021.0,0.0,LUNA,sheriff,10937.0,29.0,99029.0,srs_agency_header,3.0,True
PAPSP2700,7,7,283.17823444469104,283.17823444469104,0.0,hist_median,2021.0,0.0,STATE POLICE EMBREEVILL,unknown,,29.0,,leaic_crosswalk,3.0,False
PAPSP5300,7,7,280.3001814299319,280.3001814299319,0.0,hist_median,2021.0,0.0,STATE POLICE MANSFIELD,unknown,,117.0,,leaic_crosswalk,3.0,False
FL0580200,7,7,280.2057363930947,280.2057363930947,0.0,hist_median,2020.0,0.0,VENICE,local_police,29057.0,115.0,73900.0,srs_agency_header,4.0,True
FL0050300,7,7,274.77058630160514,274.77058630160514,0.0,hist_median,2020.0,0.0,COCOA BEACH,local_police,11807.0,9.0,13175.0,srs_agency_header,4.0,True
IL0820500,7,7,274.36640692422253,274.36640692422253,0.0,hist_median,2019.0,0.0,CENTREVILLE,local_police,4969.0,163.0,12203.0,srs_agency_header,5.0,False
FL0590600,7,7,273.8364309359529,273.8364309359529,0.0,hist_median,2020.0,0.0,WINTER SPRINGS,local_police,39140.0,117.0,78325.0,srs_agency_header,4.0,True
IL1000000,7,7,261.17820476647677,261.17820476647677,0.0,hist_median,2019.0,0.0,WILLIAMSON,sheriff,26243.0,199.0,99199.0,srs_agency_header,5.0,True
PAPSP5700,7,7,255.9573584712168,255.9573584712168,0.0,hist_median,2021.0,0.0,STATE POLICE MERCER,unknown,,85.0,,leaic_crosswalk,3.0,False
AZ0050300,7,7,255.31440466687832,255.31440466687832,0.0,hist_median,2020.0,0.0,SAFFORD,local_police,10404.0,9.0,62000.0,srs_agency_header,4.0,True
MI4314300,7,7,252.72780594191448,252.72780594191448,0.0,hist_median,2020.0,0.0,LAKE,sheriff,13102.0,85.0,99085.0,srs_agency_header,4.0,True
IN0450400,7,7,251.77340522937283,251.77340522937283,0.0,hist_median,2018.0,0.0,LAKE STATION,local_police,13068.0,89.0,41535.0,srs_agency_header,6.0,True
CA0159900,7,7,248.77939329029329,248.77939329029329,0.0,hist_median,2020.0,0.0,HP KERN COUNTY,state_law_enforcement,0.0,29.0,3526.0,srs_agency_header,4.0,False
NM0130400,7,7,247.85706533310895,247.85706533310895,0.0,hist_median,2019.0,0.0,LOVINGTON,local_police,11542.0,25.0,44490.0,srs_agency_header,5.0,True
CA010M100,7,7,245.3328496063414,245.3328496063414,0.0,hist_median,2020.0,0.0,COALINGA STATE HOSPITAL,special_jurisdiction,,19.0,14274.0,srs_agency_header,4.0,False
GA0330800,7,7,236.57350410607415,236.57350410607415,0.0,hist_median,2018.0,0.0,POWDER SPRINGS,local_police,19696.0,67.0,62524.0,srs_agency_header,6.0,True
GA1460100,7,7,235.77940204318375,235.77940204318375,0.0,hist_median,2018.0,0.0,LAFAYETTE,local_police,7547.0,295.0,44312.0,srs_agency_header,6.0,True
FL0063200,7,7,235.37889176314872,235.37889176314872,0.0,hist_median,2020.0,0.0,FORT LAUDERDALE AIRPORT,special_jurisdiction,0.0,11.0,99011.0,srs_agency_header,4.0,True
FL0200000,7,7,234.62805832612688,234.62805832612688,0.0,hist_median,2020.0,0.0,GADSDEN,sheriff,29320.0,39.0,99039.0,srs_agency_header,4.0,True
IL0280500,7,7,234.29528369557937,234.29528369557937,0.0,hist_median,2018.0,0.0,WEST FRANKFORT,local_police,7921.0,55.0,80333.0,srs_agency_header,6.0,True
FL0010800,7,7,232.94041133319237,232.94041133319237,0.0,hist_median,2020.0,0.0,ALACHUA,local_police,10872.0,1.0,375.0,srs_agency_header,4.0,True
OH0190100,7,7,232.4661829078316,232.4661829078316,0.0,hist_median,2018.0,0.0,GREENVILLE,local_police,12707.0,37.0,32340.0,srs_agency_header,6.0,True
FL0351300,7,7,227.1709920226624,227.1709920226624,0.0,hist_median,2019.0,0.0,LADY LAKE,local_police,17293.0,69.0,37375.0,srs_agency_header,5.0,True
NM0210000,7,7,226.8129584595971,226.8129584595971,0.0,hist_median,2018.0,0.0,RIO ARRIBA,sheriff,33039.0,39.0,99039.0,srs_agency_header,6.0,True
MI6216200,7,7,225.788906403535,225.788906403535,0.0,hist_median,2021.0,0.0,NEWAYGO,sheriff,42382.0,123.0,99123.0,srs_agency_header,3.0,True
CA0049900,7,7,223.92975850545469,223.92975850545469,0.0,hist_median,2020.0,0.0,HP BUTTE COUNTY,state_law_enforcement,0.0,7.0,13014.0,srs_agency_header,4.0,False
LA0040000,7,7,222.62264747533828,222.62264747533828,0.0,hist_median,2020.0,0.0,ASSUMPTION,sheriff,22194.0,7.0,99007.0,srs_agency_header,4.0,True
MD321SP00,7,7,221.38693709619284,221.38693709619284,0.0,hist_median,2020.0,0.0,SP WASHINGTON COUNTY,state_law_enforcement,0.0,43.0,99043.0,srs_agency_header,4.0,False
CA0019900,7,7,220.69757514560132,220.69757514560132,0.0,hist_median,2020.0,0.0,HP ALAMEDA COUNTY,state_law_enforcement,0.0,1.0,33000.0,srs_agency_header,4.0,False
NC0540000,7,7,216.83493314662795,216.83493314662795,0.0,hist_median,2018.0,0.0,LENOIR,sheriff,35496.0,107.0,99107.0,srs_agency_header,6.0,True
NM0140100,7,7,216.3451896319768,216.3451896319768,0.0,hist_median,2019.0,0.0,RUIDOSO,local_police,8066.0,27.0,65210.0,srs_agency_header,5.0,True
IL0163A00,7,7,215.48698603119837,215.48698603119837,0.0,hist_median,2020.0,0.0,SCHILLER PARK,local_police,11617.0,31.0,68081.0,srs_agency_header,4.0,True
MD322SP00,7,7,212.5431677449009,212.5431677449009,0.0,hist_median,2020.0,0.0,SP WICOMICO COUNTY,state_law_enforcement,0.0,45.0,99045.0,srs_agency_header,4.0,False
MD312SP00,7,7,207.74586360652552,207.74586360652552,0.0,hist_median,2020.0,0.0,SP HARFORD COUNTY,state_law_enforcement,0.0,25.0,99025.0,srs_agency_header,4.0,False
PAPSP3000,7,7,204.35065659113675,204.35065659113675,0.0,hist_median,2021.0,0.0,STATE POLICE FRANKLIN,unknown,,121.0,,leaic_crosswalk,3.0,False
LA0510200,7,7,204.2144361440392,204.2144361440392,0.0,hist_median,2020.0,0.0,FRANKLIN,local_police,6874.0,101.0,27155.0,srs_agency_header,4.0,True
IN0490400,7,7,203.5954892046188,203.5954892046188,0.0,hist_median,2019.0,0.0,INDIANA UN INDIANAPOLIS,special_jurisdiction,0.0,97.0,36000.0,srs_agency_header,5.0,True
MD318SP00,7,7,198.0566859263835,198.0566859263835,0.0,hist_median,2020.0,0.0,SP ST MARY S COUNTY,state_law_enforcement,0.0,37.0,99037.0,srs_agency_header,4.0,False
FL0190000,7,7,197.68920795971556,197.68920795971556,0.0,hist_median,2020.0,0.0,FRANKLIN,sheriff,8101.0,37.0,99037.0,srs_agency_header,4.0,True
FL0040100,7,7,197.50521972618984,197.50521972618984,0.0,hist_median,2020.0,0.0,STARKE,local_police,5983.0,7.0,68525.0,srs_agency_header,4.0,True
GA0310400,7,7,197.36967633315325,197.36967633315325,0.0,hist_median,2018.0,0.0,JONESBORO,local_police,6194.0,63.0,42604.0,srs_agency_header,6.0,True
WY0070100,7,7,196.6531180800445,196.6531180800445,0.0,hist_median,2020.0,0.0,LANDER,local_police,7641.0,13.0,44760.0,srs_agency_header,4.0,True
TX2050000,7,7,196.08930853494607,196.08930853494607,0.0,hist_median,2020.0,0.0,SAN PATRICIO,sheriff,16350.0,409.0,99409.0,srs_agency_header,4.0,True
GA0890000,7,7,195.81322012563697,195.81322012563697,0.0,hist_median,2021.0,0.0,LIBERTY,sheriff,32006.0,179.0,99179.0,srs_agency_header,3.0,True
MA0135200,7,7,190.41710694937117,190.41710694937117,0.0,hist_median,2019.0,0.0,MASS GENERAL HOSPITAL,unknown,,,,,5.0,False
PA0170100,7,7,190.3133731803339,190.3133731803339,0.0,hist_median,2020.0,0.0,CLEARFIELD,local_police,5881.0,33.0,14064.0,srs_agency_header,4.0,False
IL0090200,7,7,189.955862600708,189.955862600708,0.0,hist_median,2020.0,0.0,BEARDSTOWN,local_police,5764.0,17.0,4351.0,srs_agency_header,4.0,True
MA009BA00,7,7,189.07529691611072,189.07529691611072,0.0,hist_median,2019.0,0.0,MBTA MIDDLESEX COUNTY,special_jurisdiction,0.0,17.0,99017.0,srs_agency_header,5.0,True
CA0369900,7,7,188.39911285783745,188.39911285783745,0.0,hist_median,2020.0,0.0,HP SAN BERNARDINO CNTY,state_law_enforcement,0.0,71.0,99071.0,srs_agency_header,4.0,False
MD306SP00,7,7,187.0530595611363,187.0530595611363,0.0,hist_median,2020.0,0.0,SP CARROLL COUNTY,state_law_enforcement,119390.0,13.0,99013.0,srs_agency_header,4.0,False
FL0350500,7,7,186.99511840162012,186.99511840162012,0.0,hist_median,2020.0,0.0,GROVELAND,local_police,25464.0,69.0,27800.0,srs_agency_header,4.0,True
MS0760000,7,7,185.06617390215908,185.06617390215908,0.0,hist_median,2020.0,0.0,WASHINGTON,sheriff,9041.0,151.0,99151.0,srs_agency_header,4.0,True
GA1270000,7,7,184.58651837633744,184.58651837633744,0.0,hist_median,2020.0,0.0,STEPHENS,sheriff,18137.0,257.0,99257.0,srs_agency_header,4.0,True
CA0429900,7,7,182.26004737091847,182.26004737091847,0.0,hist_median,2020.0,0.0,HP SANTA BARBARA COUNTY,state_law_enforcement,0.0,83.0,69070.0,srs_agency_header,4.0,False
CA0379900,7,7,179.75475661918574,179.75475661918574,0.0,hist_median,2020.0,0.0,HP SAN DIEGO COUNTY,state_law_enforcement,0.0,73.0,66000.0,srs_agency_header,4.0,False
IN0680200,7,7,179.75184215029532,179.75184215029532,0.0,hist_median,2020.0,0.0,WINCHESTER,local_police,4834.0,135.0,84752.0,srs_agency_header,4.0,True
MS0750000,7,7,174.98100939453303,174.98100939453303,0.0,hist_median,2020.0,0.0,WARREN,sheriff,24175.0,149.0,99149.0,srs_agency_header,4.0,True
PA0171100,7,7,174.9277726805443,174.9277726805443,0.0,hist_median,2020.0,0.0,LAWRENCE TOWNSHIP,local_police,7581.0,33.0,41952.0,srs_agency_header,4.0,False
MI8270000,7,7,174.47631817125395,174.47631817125395,0.0,hist_median,2021.0,0.0,RIVER ROUGE,local_police,7426.0,163.0,68760.0,srs_agency_header,3.0,True
CA0319900,7,7,173.03104681422428,173.03104681422428,0.0,hist_median,2020.0,0.0,HP PLACER COUNTY,state_law_enforcement,0.0,61.0,3204.0,srs_agency_header,4.0,False
CA0109900,7,7,171.34242019736257,171.34242019736257,0.0,hist_median,2020.0,0.0,HP FRESNO COUNTY,state_law_enforcement,0.0,19.0,27000.0,srs_agency_header,4.0,False
MD310SP00,7,7,171.20970604578525,171.20970604578525,0.0,hist_median,2020.0,0.0,SP FREDERICK COUNTY,state_law_enforcement,0.0,21.0,99021.0,srs_agency_header,4.0,False
