# stage1_adjudications registry: twins_adjudicated.csv
# source_registry: state/qa/stage1_adhoc_review/twins_adjudicated.csv
# source_pass: pass 4 (apply_stage1_final_rulings.py) landing on passes 1-3
# rows: live rulings only (the per-class registries hold no superseded rows); the full
#   audit ledger with every superseded instance is state/qa/stage1_adhoc_review/rulings_full.csv
# target_year: not_year_scoped_identity_ruling
# generated_by: scripts/review/source_audit/promote_stage1_adjudications_to_configs.py
# generated_at: 2026-07-30T00:32:54+00:00
# source_sha256: 8cf0366a381792ad691a722fd39530edecd14c623143c2c0f59c794412a20162
# rows_written: 106
case_id,state,n_oris,oris,verdict,canonical_ori,footprint,downstream_action,confidence,needs_review,detail
a2-AL05401-aliceville,AL,2,AL0540100;AL054015A,distinct_agencies,,01:municipal:place:0101228 | 01:statewide_overlap_layer | FIPS 01057 | statewide_overlap_layer,keep_all_oris,high,0,"Keep both ORI9s. The 2024 block total stays 15, all of it under AL0540100 (Aliceville Police Department); footprint correct as-is (01:municipal:place:0101228, Aliceville city, Pickens County, w=1 exclusive). AL054015A = Office of the District Attorney, 24th Judicial Circuit, 2024 NIB 0 on 12 months. Its 01:statewide_overlap_layer w=1 footprint is wrong: the 24th Circuit is Fayette + Lamar + Pickens counties (Ala. Code 12-11-2; confirmed on the 24th DA's own site), so the correct footprint is the three-county set FIPS 01057 (Fayette) + 01075 (Lamar) + 01107 (Pickens), non-municipal-exclusive. The DA's zero is a genuine zero-report from a long-standing submitter (NIBRS start 2012-10-01), not an identity artefact — but with FBIpop 0 it must not enter per-capita peer pools, coverage denominators, or own-history fill."
a2-AR02815-state-park-crowley,AR,2,AR0281500;AR028150X,distinct_agencies,,05:statewide_overlap_layer | statewide_overlap_layer,keep_all_oris,high,0,"Keep both ORI9s. The 2024 block total stays 1 (one aggravated assault) under AR0281500. Correct footprints: AR0281500 = Crowley's Ridge State Park — the park boundary polygon in Greene County, AR (near Walcott); AR028150X = Lake Frierson State Park — the park boundary polygon in Greene County, AR (near Bono, north of Jonesboro). Both currently sit at 05:statewide_overlap_layer w=1, which is wrong even for a single count: two small state-park polygons are being smeared across all 75 Arkansas counties. Lake Frierson's 2024 NIB 0 on 12 months is a genuine zero-report from a first-year NIBRS submitter, not an identity artefact. Merging would change nothing numerically (0 + 1 = 1) but would delete a rostered agency, so there is no upside to it."
a2-AR06301-benton,AR,2,AR0630100;AR063019E,distinct_agencies,,,keep_all_oris,high,0,distinct_agencies (keep both; AR063019E footprint must move off the statewide overlay to Hot Springs Village)
a2-CA01001-clovis-coalinga,CA,3,CA0100100;CA010015M;CA010M100,same_agency_merge,CA010M100,,merge_dedupe,high,0,same_agency_merge / superseded_ori — CA010M100 superseded by CA010015M (kill the 245.3 fill); CA0100100 distinct and unaffected
a2-CA02999-highway-patrol-grass,CA,3,CA0299930;CA0299922;CA0299923,distinct_agencies,,statewide_overlap_layer,keep_all_oris,high,0,"KEEP ALL THREE. CA0299930 (Grass Valley Area Office, 67), CA0299922 (Truckee Area Office, 0), CA0299923 (Donner Pass Commercial Vehicle Enforcement Facility, 0). Correct 2024 block total stays 67; no merge, no supersede.

WHY DISTINCT: CA02999 = 'state agencies in FBI county 29 (Nevada County)' — a county bucket, not an agency (see the ORI7 structure argument in a2-CA02799). These are three physically separate facilities: Grass Valley Area covers the western county (SR-49/SR-20), Truckee Area covers the eastern county over Donner Summit on I-80 — a separate command roughly 40 miles and a mountain range away — and Donner Pass CVEF is a commercial-vehicle inspection/scale facility, not a patrol command at all. Shared statewide_overlap_layer is the unlocalized-agency sentinel, not shared ground.

THE TWO ZEROS ARE NOT AN IDENTITY ARTEFACT, but they are two DIFFERENT kinds of zero and must be handled differently — this is the substantive finding:
(1) CA0299923 Donner Pass CVEF — baseline 1 offense/year across its entire history. A truck scale house is not a Part-I-crime-producing footprint; zero is absolutely plausible as a reachable outcome for what this facility does. Classify as a S"
a2-CA03199-highway-patrol-auburn,CA,2,CA0319920;CA0319921,distinct_agencies,,statewide_overlap_layer,keep_all_oris,high,0,"KEEP BOTH. CA0319920 (Auburn Area Office, 123) and CA0319921 (Gold Run Area Office, 0). Correct 2024 block total stays 123; no merge, no supersede.

WHY DISTINCT: CA03199 = 'state agencies in FBI county 31 (Placer County)'. Auburn Area covers the I-80 foothills and SR-49; Gold Run sits on the I-80 Sierra corridor above Colfax, roughly 20 miles up-canyon — a separate facility on a separate stretch of the same interstate. Both separately named on the 2024 roster, concurrent 2021-2024 windows, fleet-wide 2021-11-01 NIBRS start. Shared statewide_overlap_layer is the unlocalized-agency sentinel rather than a claim of shared territory, and two commands with disjoint beats aggregate rather than double-count.

ESCALATED SEPARATELY:
(1) CA0319921 Gold Run 2024 zero: 13 (2022) -> 3 (2023) -> 0 (2024, 12 reported months). A full-year printed zero from a facility that reported 13 two years earlier, on the busiest mountain interstate in the state, is a blank-as-zero candidate. Escalate as published_zero. Its 2022 baseline is also odd on its face — aggravated assault 8 of 13 total with larceny 1 and MVT 4, an assault-dominant mix that does not look like highway-corridor reporting — so I would no"
a2-CA03499-chp-sacramento,CA,6,CA0349900;CA0349901;CA0349917;CA0349950;CA0349952;CA0349960,distinct_agencies,,,keep_all_oris,high,0,"distinct_agencies (keep all six for 2024; CA0349900 is a post-2021 RESIDUAL, not a container)"
a2-CA03899-highway-patrol-san,CA,2,CA0389935;CA0389921,distinct_agencies,,statewide_overlap_layer,keep_all_oris,high,0,"KEEP BOTH. CA0389935 (San Francisco Area Office, 14) and CA0389921 (Judicial Protection Section, North, 0). Correct 2024 block total stays 14; no merge, no supersede.

WHY DISTINCT: CA03899 = 'state agencies in FBI county 38 (San Francisco)'. These are not even the same KIND of unit. The San Francisco Area Office is a patrol command with freeway responsibility; the Judicial Protection Section provides court and dignitary protective services — a protective detail with no patrol beat. Different function, different staffing, different exposure to Part-I offenses. Shared statewide_overlap_layer is the unlocalized-agency sentinel, not shared ground.

HANDLING THE ZERO: CA0389921's zeros are not an identity artefact and should not be filled. Its entire lifetime record is a single motor vehicle theft in 2023; 2021 (2-month stub), 2022 and 2024 are all zero. A protective detail generating approximately zero Part-I offenses per year is exactly what the function predicts — this passes absolute plausibility on its own terms, unlike the patrol-command zeros elsewhere in this batch. Classify as STRUCTURAL NON-REPORTER / near-zero-by-function: keep the ORI, never fill from own history, exclude f"
a2-CA04499-highway-patrol-santa,CA,2,CA0449920;CA0449909,distinct_agencies,,statewide_overlap_layer,keep_all_oris,high,0,"KEEP BOTH. CA0449920 (Santa Cruz Area Office, 212) and CA0449909 (Coastal Investigative Services Unit, Monterey, 0). Correct 2024 block total stays 212; no merge, no supersede.

WHY DISTINCT: CA04499 = 'state agencies in FBI county 44 (Santa Cruz County)'. A patrol Area command and an investigative services unit are different functions with different staffing and completely different reporting behaviour — not twins. Shared statewide_overlap_layer is the unlocalized-agency sentinel, not shared ground.

ADDRESSING THE ONE THING THAT COULD LOOK LIKE A MATCH: the unit is named 'Coastal Investigative Services Unit, MONTEREY' but is ORI'd into the CA044 (Santa Cruz) block and rostered SANTA CRUZ. That is a real name-versus-ORI geography quirk — CHP's Coastal Division ISU serves the division from a Monterey posting while the FBI placed it in the Santa Cruz county slot. It is NOT evidence that this ORI is the Santa Cruz Area Office under a second identifier: the names differ, the functions differ, and the magnitudes are 212 versus a lifetime total of 0. Do not let the county-field mismatch drive a merge.

ESCALATED SEPARATELY:
CA0449909 has NEVER reported a positive count — 0 in 2021 (2-mo"
a2-CA05099-highway-patrol-modesto,CA,2,CA0509965;CA0509912,distinct_agencies,,06:statewide_overlap_layer | statewide_overlap_layer,keep_all_oris,high,0,"Keep both. CA0509965 (Modesto Area Office, 359) and CA0509912 (Stanislaus County Auto Theft Task Force, 0) are distinct entities. Correct 2024 block total is 359, carried entirely by CA0509965; nothing double-counts today. CA05099 = CA + county-index 050 (Stanislaus, matching cty099) + state-police slot 99. The important call is what CA0509912's zero means: it is a CHP-led multi-agency AUTO THEFT TASK FORCE, an investigative overlay, not a reporting jurisdiction. Task forces work cases originated elsewhere; the offense of record stays with the agency that took the initial report. Its Part-I 'offenses known' being 0 in 2022, 2023 and 2024 is therefore structurally guaranteed, not a submission failure - and it is emphatically NOT the same agency as the Modesto Area Office. Ruling: keep as a distinct agency-year with observed 0, flag as a structural/non-jurisdictional zero, and hard-exclude it from own-history fill, from peer fill, and from the peer-donor pool. The danger is concrete: a peer fill for an ORI named 'Auto Theft Task Force' drawn from sibling CHP area offices in the same block would fabricate hundreds of motor vehicle thefts onto the California overlay. Footprint for CA05"
a2-CA05699-highway-patrol-ventura,CA,4,CA0569965;CA0569910;CA0569966;CA0569970,distinct_agencies,,06:statewide_overlap_layer | statewide_overlap_layer,keep_all_oris,high,0,"Keep all four as separate agencies: CA0569965 (Ventura Area Office, 2), CA0569910 (Coastal Investigative Services Unit Ventura, 0), CA0569966 (Conejo Commercial Vehicle Enforcement Facility, 0), CA0569970 (Moorpark Area Office, 0). CA05699 = CA + county-index 056 (Ventura, matching cty111) + state-police slot 99. Two patrol area offices, one investigative unit and one weigh station; none is a rollup (no CA0569900 stem) and all four report simultaneously. IDENTITY IS SETTLED - but the published block value is not, and this case should be escalated on a different axis. The 2024 block total of 2 for all CHP activity in Ventura County is not a credible crime outcome. The Ventura Area Office reported 29 (2022) and 25 (2023), then 2 (2024): larceny 4->0, MVT 23->2. Moorpark went 7 -> 1 -> 0. The composition signal reads 'NOT distorted' precisely because every stream collapsed together (0.00% and 8.7% retention against a 7.4% aggregate) - and a uniform collapse across all streams is the signature of a submission dropout, not of crime falling. Absolute plausibility fails independently of trend shape: two Part-I offenses in a full year across the CHP's entire Ventura County freeway footprin"
a2-FL05299-seminole-largo,FL,2,FL0529900;FL052990X,same_agency_merge,FL0529900,place 1264975,merge_dedupe,medium,0,"same_agency_merge — canonical FL0529900, footprint Seminole place 1264975; sub-question (3) SPUB 1181 vs FBI 397 = unclear_escalate"
a2-ID00101-boise,ID,2,ID0010100;ID001015A,distinct_agencies,,municipal:place:1608830,keep_all_oris,high,0,"Keep both. ID0010100 = Boise Police Department (3,302, municipal:place:1608830 'Boise City city', pop 235,223). ID001015A = the Idaho Attorney General (0, Other State Agency). These are not remotely the same agency and must not be merged - a merge would also move Boise's 3,302 offenses off the Boise city polygon and onto the Idaho statewide overlay, which is why a wrong call here is expensive. Shared ORI7 is a headquarters artifact: ID00101 = ID + county-index 001 (Ada) + agency slot 01, and the FBI assigns special-jurisdiction agencies an ORI by appending a suffix ('5A' = state agency) to the ORI7 of the locality where the agency is headquartered. The Idaho AG is headquartered in Boise, so it inherits Boise PD's numeric stem and carries none of its meaning. Footprints are already correctly SEPARATE here (municipal place vs statewide overlay), which is further evidence against a merge. The stem is not a rollup: Boise PD's 3,302 is a city PD's own Part-I count, not a container for a state agency. ID001015A's 0 across six consecutive years (2019-2024, 12 NIBRS months each) is a structural zero - a prosecutorial/investigative office with no patrol jurisdiction takes no Part-I offense "
a2-KY03701-frankfort,KY,2,KY0370100;KY037015A,distinct_agencies,,municipal:place:2128900,keep_all_oris,high,0,"Keep both. KY0370100 = Frankfort Police Department (520, municipal:place:2128900 'Frankfort city', pop 28,177). KY037015A = the Kentucky Attorney General (0, Other State Agency, statewide overlay). Correct 2024 block total is 520, carried entirely by Frankfort PD. KY03701 = KY + county-index 037 (Franklin) + agency slot 01; '5A' is the state-agency suffix appended to the ORI7 of the agency's headquarters city. Kentucky's AG is headquartered in Frankfort, the state capital, so it inherits Frankfort PD's stem - the identical mechanism seen with the Idaho AG on Boise PD's stem in this same batch. This is an addressing coincidence, not a parent/child relationship, and the stem is not a rollup. Merging would be actively harmful: it would move a 520-offense municipal series off the Frankfort city polygon onto the Kentucky statewide overlay. KY037015A's 2024 zero (12 NIBRS months, no publication lane in any year) is a structural zero for a prosecutorial office with no patrol intake - keep observed 0, never fill from its own history and never peer-fill. Note its history is 2018 (3 on 4 months), then nothing 2019-2023, then 2024: the intervening years are MISSING, not zero, and must not be "
a2-KY03703-park-security,KY,2,KY0370300;KY037035Y,distinct_agencies,,21:statewide_overlap_layer | statewide_overlap_layer,keep_all_oris,high,0,"Keep both. KY0370300 = Kentucky State Park Rangers Division (23) and KY037035Y = Department of Insurance Fraud Unit (0). Correct 2024 block total is 23, carried entirely by KY0370300. Important correction to the framing: KY0370300 is NOT a county/parent rollup despite ending in '00'. KY03703 = KY + county-index 037 (Franklin) + agency slot 03, and slot 03 in Franklin County simply belongs to the Park Rangers Division; the trailing '00' is the base form of that agency's own ORI, not a container. The '5Y' suffix marks a second, unrelated Kentucky state agency that inherits the same stem because it is also headquartered in Frankfort - the same suffix-on-host-stem mechanism as the two Attorney General cases in this batch. Nothing rolls up into anything. Both members happen to sit on 21:statewide_overlap_layer, which for statewide agencies is the correct footprint rather than a defect - and since the Insurance Fraud Unit contributes 0, no mass is double-landed. KY037035Y's zero is a structural zero of the strongest kind available: an insurance fraud unit investigates fraud, which is a Part II offense and cannot appear in a Part-I index at all. Its Part-I count of 0 is guaranteed by scop"
a2-MA00704-springfield,MA,2,MA007049E;MA0070400,distinct_agencies,,25:statewide_overlap_layer | statewide_overlap_layer | municipal:cousub:2501313485 | cousub:2501313485,keep_all_oris,high,0,"Keep both. MA007049E = Springfield College campus police (13, Hampden County) and MA0070400 = Chester Police Department (0, municipal:cousub:2501313485 'Chester town', pop 1,231). Correct 2024 block total is 13, all of it Springfield College. These agencies are not even in the same municipality: Springfield College is in Springfield, Chester is a hill town ~25 miles west. MA00704 = MA + county-index 007 (Hampden) + agency slot 04, and slot 04 belongs to Chester; Springfield College's ORI is literally Chester's ORI7 with the '9E' college suffix appended. The stem is not a rollup - a 1,231-person town PD does not contain a Springfield college. Footprints are already separate and a merge would move mass between them. FOOTPRINT DEFECT: Springfield College's 13 counts go to 25:statewide_overlap_layer when they should land on Springfield (Hampden County) - the same 9E misrouting as Regis, Wellesley and Aurora University in this batch. BLANK-AS-ZERO FINDING on Chester, which is the real defect in this case: the pipeline selected cius_publication_annual for 2024 on 'publication_lane_standing', publishing a 12-month, tier-high, weight-1.0 zero. The underlying submission record for that same"
a2-MA00901-acton,MA,2,MA0090100;MA009019E,distinct_agencies,,25:statewide_overlap_layer | statewide_overlap_layer | municipal:cousub:2501700380 | cousub:2501700380,keep_all_oris,high,0,"Keep both. MA0090100 = Acton Police Department (102, municipal:cousub:2501700380 'Acton town', pop 24,506) and MA009019E = Regis College (0). Correct 2024 block total is 102, all of it Acton PD. The panel's own raw name for MA009019E is 'WESTON' - Regis College is in Weston, Massachusetts, a different Middlesex County town from Acton entirely. MA00901 = MA + county-index 009 (Middlesex) + agency slot 01, and the '9E' college suffix is appended to whatever Middlesex stem was available; it encodes county, not campus location, which is why the stem points at Acton and the raw name points at Weston. The stem is not a rollup: Acton PD's series runs 2018-2024 with a stable municipal profile while Regis first appears in 2024, and no municipal PD contains a college in another town. Footprints are already separate; merging would move 102 offenses off the Acton town polygon. FOOTPRINT DEFECT: Regis College belongs on Weston town (Middlesex), not on 25:statewide_overlap_layer - though with a value of 0 it currently lands no mass either way. CAUTION ON THE ZERO, the weakest zero in this batch: MA009019E has nibrs_start 2024-01-01, no prior year in any lane, and a first-ever row of 0 on a 12-mo"
a2-MA01464-tufts-grafton,MA,3,MA0146400;MA014640X;MA014649E,same_agency_merge,MA0146400,,merge_dedupe,high,0,"same_agency_merge — MA0146400 + MA014640X are one agency (canonical MA0146400); MA014649E distinct and kept. Two agencies, not three. Partial-year uplift must NOT survive"
a2-NH00701-sp-merrimack-county,NH,2,NH0070100;NH007015A,distinct_agencies,,33:statewide_overlap_layer | statewide_overlap_layer,keep_all_oris,high,0,"Keep both. Correct 2024 block total is unchanged at 35: NH0070100 = 35, NH007015A = 0. NH0070100 ""SP MERRIMACK COUNTY"" is the New Hampshire State Police district covering Merrimack County (flat FBIpop 6,979 in every year = a real, specific patrol population; 35 Part-I = 502/100k, an entirely reachable level for a state-police district). NH007015A is the NH Attorney General's Office Drug Task Force (roster: Other State Agency, NIBRS start 2023-03-01) — a unit of the AG's office, a different parent department from the Division of State Police. Its 2024 zero is its own genuine 12-month NIBRS zero-report, not an identity artefact of the SP row: a narcotics task force generates drug/Group-B activity and essentially no Part-I index offenses, so 0/0/0/0/0/0/0 on a 12-month batch header is the expected outcome, not a missing submission. It has no positive year at all, so it must never be filled from own history, and it should not be counted as a reporting agency-year in coverage denominators. Two real defects ride on this group, neither of them dedup: (1) NH0070100 is crosswalked w=1 to 33:statewide_overlap_layer via auto_default, smearing 35 state-police counts across all of New Hampshire"
a2-OK03301-altus,OK,2,OK0330100;OK033013A,distinct_agencies,,40:statewide_overlap_layer | place 4001700 | statewide overlap layer | statewide_overlap_layer,keep_all_oris,high,0,"Keep both. Correct 2024 block total is unchanged at 323, all of it on Altus city (place 4001700). OK0330100 = Altus Police Department (323 Part-I on FBIpop 18,613 = 1,735/100k, composition undistorted, every stream 47-150% of its own baseline against an 83% aggregate). OK033013A = ""DAC Drug Task Force 3"", the Oklahoma District Attorneys Council multi-county narcotics task force for DA District 3 (Jackson and neighbouring counties), headquartered in Altus — which is exactly why it draws an ORI in Altus's numeric block. Its 2024 zero is its own 12-month NIBRS zero-report and is a genuine Part-I zero for a drug unit whose product is drug arrests (Group B), not index offenses. Critically, it must NOT be filled from own history: its single prior year is 2023 NIB 8 (2 murder / 3 rape / 2 agg assault / 1 larceny), so a hist_median or trend fill would fabricate roughly 8 counts — including murders — onto the Oklahoma statewide overlap layer. Separate footprint defect: OK033013A sits w=1 on 40:statewide_overlap_layer via deterministic_baseline/flagged_auto; the roster gives its county as JACKSON, so any positive year should land on Jackson County rather than being smeared statewide. Also no"
a2-OK07001-guymon,OK,2,OK0700100;OK070015A,distinct_agencies,,40:statewide_overlap_layer | place 4031750 | statewide overlap layer | statewide_overlap_layer,keep_all_oris,high,0,"Keep both. Correct 2024 block total is unchanged at 147, all on Guymon city (place 4031750) under OK0700100 = Guymon Police Department (147 on FBIpop 12,090 = 1,216/100k, composition undistorted at 64-141% per stream against an 86% aggregate). OK070015A = ""District 1 Narcotics Task Force"" (DA District 1: Texas and the neighbouring panhandle counties, roster county TEXAS, NIBRS start 2018-10-01). Its 2024 zero is not an isolated lapse: it is one of five all-zero 12-month NIBRS years (2019, 2020, 2022, 2023, 2024) plus a 3-month zero in 2018, with a single positive year in 2021 (1 murder + 1 rape = 2). That is a stable zero-Part-I reporter — a genuine zero, the expected output for a narcotics task force whose product is drug arrests rather than index offenses. Consequences: (a) never fill this ORI from own history — a hist_median over its series is 0 anyway, but a trend or peer fill would fabricate mass onto the Oklahoma statewide overlap layer; (b) the 2018 row (0 on 3 months) is a partial-year zero that uplift cannot rescue (0 x 4.0 = 0) and should be held as missing, not zero; (c) this ORI contributes zero mass in six of seven years while occupying an agency-year slot in reporting"
a2-TX12923-southwestern-christian-c,TX,2,TX1292300;TX129239E,distinct_agencies,,48:statewide_overlap_layer | statewide_overlap_layer,keep_all_oris,high,0,"Keep both — but the panel's identity fields on the stem are wrong and that is the finding here. TX1292300's display name in the panel is ""SOUTHWESTERN CHRISTIAN C"", yet its own raw name is ""independent school distr"" and the 2024 roster names it ""Independent School District: Forney"" (Other, Kaufman County, NIBRS start 2023-09-01). TX129239E is Southwestern Christian College (University or College, Kaufman County, NIBRS start 2021-01-01). Those are two different institutions in two different Kaufman-County towns (Forney ISD vs the college at Terrell); the college's name has been joined onto the ISD's ORI, which is precisely the kind of label crossover that drives a wrong merge downstream. Correct 2024 block total is 25, attributed to Forney ISD PD (TX1292300; NIB 25 on 12 months, 0/1/5/6/7/6/0 — its first full NIBRS year, plausible for a large suburban district). TX129239E's 0 is its own 12-month NIBRS zero-report and is plausible for a very small college that reported 0 in 2021, 1 MVT in 2022 and 0 in 2023 — do not fill it. Also: TX1292300's pre-2024 rows (SRS 0/0mo in 2020, 2021 and 2023; SRS 1/1mo in 2022) are 0-month carrier rows, i.e. non-reports, and must not be read as zero ye"
a2-TX16501-midland,TX,2,TX1650100;TX165013A,distinct_agencies,,place 4848072,keep_all_oris,high,0,"Keep both. Correct 2024 block total is unchanged at 2,774, all on Midland city (place 4848072) under TX1650100 = Midland Police Department. TX165013A = ""County Attorney: Midland"" — a prosecutorial office ORI with no patrol function (roster: Other, Midland County, NIBRS start 2023-08-01). Its 2024 all-zero row on a 12-month batch header is a genuine zero-Part-I year for a prosecutor's office, and its 2023 row (0 on 5 months, exactly the 5 months a 2023-08 start allows) is a partial-year zero that uplift cannot rescue (0 x 2.4 = 0) and should be held as missing rather than as a zero year. It has no positive year in its history, so it must never be filled from own history or from peers; and note that merging it into Midland PD, while numerically harmless today, would create a live path for a prosecutor's ORI to inherit a 2,774-count municipal footprint. Two notes on the city row, neither a twin issue: (1) CIUS/SRS 2,774 vs NIB 2,775 (burglary 321 vs 322) is a single-cell publication-vintage difference between two renderings of one submission, not corroboration by a second source; (2) the roster gives Midland PD's counties as MARTIN and MIDLAND while the crosswalk is exclusive to Midla"
a3-CA-sonoma-dev-ctr-vs-windsor,CA,2,CA0491300;CA0491500,same_agency_merge,CA0491300,place 0685922,merge_dedupe,high,0,"same_agency_merge — one agency (Windsor PD); canonical CA0491300, footprint Windsor town place 0685922; suppress CA0491500's 2023-2024 CIUS rows"
a3-MI-dewitt-city-vs-township,MI,2,MI1935000;MI1985700,distinct_agencies,,,keep_all_oris,high,0,"distinct_agencies — both kept; MI1935000's 2024 value is its own lanes' 6 (partial-year adjusted to ~10), NOT the CIUS 128"
a3-NY-cairo-vs-cazenovia,NY,2,NY0195200;NY0262100,distinct_agencies,,,keep_all_oris,high,0,distinct_agencies
a3-PA-statepolice-york,PA,3,PA067SP00;PAPSP2500;PAPSP9400,same_agency_merge,PAPSP9400,,merge_dedupe,high,0,"same_agency_merge — canonical PAPSP9400; PA067SP00 is the superseded twin, its pre-2021 history stitched onto PAPSP9400"
a3-WI-river-falls-two-oris,WI,2,WI0480100;WI0561100,same_agency_merge,WI0561100,place 5568275,merge_dedupe,high,0,same_agency_merge / superseded_ori — canonical WI0561100; WI0480100 retired; the 170 counts belong on River Falls city place 5568275
